[2025-09-12 12:45:10] API_REQUEST - IP: 127.0.0.1 - User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-12 12:45:10] API_REQUEST - IP: 127.0.0.1 - User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-12 12:46:29] API_REQUEST - IP: 127.0.0.1 - User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-12 12:46:29] LOGIN_SUCCESS - IP: 127.0.0.1 - User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 - Details: User: admin
[2025-09-12 20:12:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-12 20:12:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-12 20:15:02] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-12 20:15:02] LOGIN_SUCCESS - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: User: admin
[2025-09-12 20:16:06] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-12 20:16:06] 2FA_FAILED - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Invalid 2FA code
[2025-09-12 20:19:48] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-12 20:19:48] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:11:08] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:11:08] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:15:54] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-16 14:15:54] LOGIN_FAILED - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: User: admin@adaga.cc
[2025-09-16 14:16:08] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-16 14:16:08] LOGIN_SUCCESS - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: User: admin
[2025-09-16 14:16:49] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: POST, Endpoint: auth
[2025-09-16 14:17:23] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: auth
[2025-09-16 14:17:23] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: admin
[2025-09-16 14:17:23] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:17:23] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:18:47] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:18:47] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:19:10] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: auth
[2025-09-16 14:19:10] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: admin
[2025-09-16 14:19:10] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:19:10] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:19:13] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:19:13] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:24:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:24:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:24:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:24:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:25:03] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:25:03] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:25:04] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:25:04] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:25:35] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:25:35] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:32] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:32] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:53] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:55] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:55] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:26:55] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:26:55] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:27:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:27:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:27:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:27:14] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:27:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:27:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:27:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:27:15] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:27:16] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:27:16] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:30:29] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:30:29] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:32:08] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
[2025-09-16 14:32:08] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: projects
[2025-09-16 14:35:37] API_REQUEST - IP: ::1 - User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 - Details: Method: GET, Endpoint: blog
